"Species_each_file","Species","Group_J","Group","Insecticide","Herbicide","Treatment","Tank","Year","Week","Abundance"
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2019,4,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2019,6,14
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2019,8,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2019,10,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2019,12,8
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2019,14,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2019,16,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2019,18,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2019,20,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,-2,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,1,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,2,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,4,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,6,5
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,8,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,10,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,12,2
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,14,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,16,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,18,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2019,20,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,-2,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,1,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,2,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,4,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,6,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,8,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,10,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,12,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,14,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,16,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,18,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2019,20,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,-2,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,1,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,2,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,4,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,6,26
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,8,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,10,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,12,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,14,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,16,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,18,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2019,20,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,-2,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,1,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,2,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,4,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,6,20
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,8,1
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,10,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,12,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,14,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,16,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,18,0
"Cypridopsis_sp.","Cypridopsis_sp.","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2019,20,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,-1,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,1,96
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,2,10
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,4,21
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,6,7
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,8,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,10,5
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,12,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,14,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,16,2
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,18,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont1",2017,20,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,-1,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,1,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,2,20
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,4,27
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,6,5
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,8,11
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,10,3
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,12,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,14,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,16,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,18,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","0","Cont","Cont2",2017,20,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,-1,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,1,234
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,2,214
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,4,62
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,6,104
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,8,7
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,10,14
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,12,3
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,14,2
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,16,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,18,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro1",2017,20,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,-1,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,1,95
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,2,6
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,4,165
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,6,58
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,8,84
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,10,10
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,12,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,14,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,16,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,18,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","0","Fipro","Fipro2",2017,20,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,-1,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,1,26
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,2,27
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,4,36
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,6,7
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,8,3
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,10,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,12,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,14,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,16,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,18,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint1",2017,20,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,-1,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,1,7
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,2,17
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,4,20
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,6,31
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,8,2
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,10,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,12,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,14,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,16,3
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,18,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","1","1","Joint","Joint2",2017,20,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,-1,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,1,13
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,2,30
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,4,4
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,6,5
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,8,10
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,10,1
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,12,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,14,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,16,13
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,18,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent1",2017,20,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,-1,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,1,15
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,2,29
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,4,16
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,6,6
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,8,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,10,22
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,12,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,14,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,16,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,18,0
"Dolerocypris_fasciata","Dolerocypris_fasciata","カイミジンコ","Ostracoda","0","1","Pent","Pent2",2017,20,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,-1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,2,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,4,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,6,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,8,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,10,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,12,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,14,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,16,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,18,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont1",2017,20,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,-1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,2,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,4,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,6,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,8,30
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,10,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,12,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,14,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,16,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,18,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","0","Cont","Cont2",2017,20,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,-1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,2,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,4,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,6,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,8,3
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,10,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,12,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,14,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,16,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,18,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro1",2017,20,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,-1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,1,82
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,2,270
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,4,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,6,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,8,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,10,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,12,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,14,6
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,16,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,18,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","0","Fipro","Fipro2",2017,20,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,-1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,1,32
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,2,343
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,4,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,6,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,8,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,10,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,12,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,14,3
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,16,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,18,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint1",2017,20,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,-1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,1,3500
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,2,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,4,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,6,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,8,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,10,8
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,12,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,14,20
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,16,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,18,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","1","1","Joint","Joint2",2017,20,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","1","Pent","Pent1",2017,-1,0
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","1","Pent","Pent1",2017,1,3100
"Anuraeopsis_sp.","Anuraeopsis_sp.","ワムシ","Rotifer","0","1","Pent","Pent1",2017,2,17
